business_id,name,category,brand,lat,lon,geom,address,city,state,zip,address_norm,phone,website,present_in,def,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,search_tsv,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
biz_520c1f120b2979c7,Blue Stripes Cacao Shop,cafe,,40.734676361083984,-73.99286651611328,POINT(-73.99286651611328 40.734676361083984),28 E 13th St,New York,NY,10003-4736,,+19172658737,http://www.bluestripes.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.734676361083984, ""lon"": -73.99286651611328, ""zip"": ""10003-4736"", ""city"": ""New York"", ""name"": ""Blue Stripes Cacao Shop"", ""brand"": null, ""phone"": ""+19172658737"", ""state"": ""NY"", ""address"": ""28 E 13th St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.bluestripes.com/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9924619042873383, ""category_source"": ""coffee_shop"", ""source_record_id"": ""54d6aeb9-9155-4231-89ea-e0902192394e""}}",'blue':1 'cacao':3 'new':5 'shop':4 'stripe':2 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_5231952f089c67e2,Testaurant,restaurant,,40.72272872924805,-73.99888610839844,POINT(-73.99888610839844 40.72272872924805),520 Broadway,New York,NY,10012-4436,,+12125555555,https://benturndorftestsite-sensei.getbento.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72272872924805, ""lon"": -73.99888610839844, ""zip"": ""10012-4436"", ""city"": ""New York"", ""name"": ""Testaurant"", ""brand"": null, ""phone"": ""+12125555555"", ""state"": ""NY"", ""address"": ""520 Broadway"", ""release"": ""2026-07-22.0"", ""website"": ""https://benturndorftestsite-sensei.getbento.com/"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.583448052406311, ""category_source"": ""restaurant"", ""source_record_id"": ""34154151-ae72-4b66-875f-b6d97ae5b63a""}}",'new':2 'testaur':1 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_527289000a4c8763,Sasa Day Spa Inc.,restaurant,,40.713375091552734,-73.9969253540039,POINT(-73.9969253540039 40.713375091552734),23 E Broadway,New York,NY,10002-6994,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.713375091552734, ""lon"": -73.9969253540039, ""zip"": ""10002-6994"", ""city"": ""New York"", ""name"": ""Sasa Day Spa Inc."", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""23 E Broadway"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.75, ""category_source"": ""restaurant"", ""source_record_id"": ""d131379b-2bef-41c1-8e72-93cbc8c45440""}}",'day':2 'inc':4 'new':5 'sasa':1 'spa':3 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_529222eb05d3f0d2,Starbucks,cafe,,40.73698043823242,-73.99711608886719,POINT(-73.99711608886719 40.73698043823242),"510 Avenue Of The Americas (14th & Six, Th)",New York,NY,10011,,2122425981,"",{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.73698043823242, ""lon"": -73.99711608886719, ""zip"": ""10011"", ""city"": ""New York"", ""name"": ""Starbucks"", ""brand"": null, ""phone"": ""2122425981"", ""state"": ""NY"", ""address"": ""510 Avenue Of The Americas (14th & Six, Th)"", ""release"": ""2026-07-22.0"", ""website"": """", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9724598526954651, ""category_source"": ""coffee_shop"", ""source_record_id"": ""d844a097-9ad8-49ce-9ead-127e75fdd762""}}",'new':2 'starbuck':1 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_52a0043c2f9a931b,2 Mercury Tacos Llc.,restaurant,,40.734500885009766,-74.00205993652344,POINT(-74.00205993652344 40.734500885009766),131 7th Ave S,New York,NY,10014-3133,,+16468207016,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.734500885009766, ""lon"": -74.00205993652344, ""zip"": ""10014-3133"", ""city"": ""New York"", ""name"": ""2 Mercury Tacos Llc."", ""brand"": null, ""phone"": ""+16468207016"", ""state"": ""NY"", ""address"": ""131 7th Ave S"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""ca19c458-fd7f-4aeb-92a1-82e3193901f9""}}",'2':1 'llc':4 'mercuri':2 'new':5 'taco':3 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_52cd752b278be05a,"Ark Ac Burger Bar, Llc",restaurant,,40.737308502197266,-73.99215698242188,POINT(-73.99215698242188 40.737308502197266),85 5th Ave Fl 14,New York,NY,10003-3019,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.737308502197266, ""lon"": -73.99215698242188, ""zip"": ""10003-3019"", ""city"": ""New York"", ""name"": ""Ark Ac Burger Bar, Llc"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""85 5th Ave Fl 14"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""56f28961-209c-4caa-9204-3e91ab25d27b""}}",'ac':2 'ark':1 'bar':4 'burger':3 'llc':5 'new':6 'york':7,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_52d80338cc4d8af7,Le Bon Cafe,cafe,,40.7365837097168,-74.00007629394531,POINT(-74.00007629394531 40.7365837097168),1 Penn Plz Ste 1612,New York,NY,10119-1603,,+12129475555,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.7365837097168, ""lon"": -74.00007629394531, ""zip"": ""10119-1603"", ""city"": ""New York"", ""name"": ""Le Bon Cafe"", ""brand"": null, ""phone"": ""+12129475555"", ""state"": ""NY"", ""address"": ""1 Penn Plz Ste 1612"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.25, ""category_source"": ""cafe"", ""source_record_id"": ""a850e4e2-0388-46f7-9f1f-f78030ae6e39""}}",'bon':2 'cafe':3 'le':1 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_52e733da2ae273ec,Black Fox Coffee,cafe,,40.70490646362305,-74.00635528564453,POINT(-74.00635528564453 40.70490646362305),110 Wall St,New York,NY,10005-3801,,,https://www.blackfoxcoffee.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.70490646362305, ""lon"": -74.00635528564453, ""zip"": ""10005-3801"", ""city"": ""New York"", ""name"": ""Black Fox Coffee"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""110 Wall St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.blackfoxcoffee.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9885, ""category_source"": ""coffee_shop"", ""source_record_id"": ""e6777192-395c-4ebf-9b94-c02802cd0bec""}}",'black':1 'coffe':3 'fox':2 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_52ef92a16346f7dc,Tinto Café and Bar,cafe,,40.711666107177734,-73.9946517944336,POINT(-73.9946517944336 40.711666107177734),41 Monroe St,New York,NY,10002,,+13322326319,https://www.tintocafenyc.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.711666107177734, ""lon"": -73.9946517944336, ""zip"": ""10002"", ""city"": ""New York"", ""name"": ""Tinto Café and Bar"", ""brand"": null, ""phone"": ""+13322326319"", ""state"": ""NY"", ""address"": ""41 Monroe St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.tintocafenyc.com/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.2877648174762726, ""category_source"": ""cafe"", ""source_record_id"": ""4ba54b5f-2082-4d03-98e1-0167e6eed018""}}",'bar':4 'café':2 'new':5 'tinto':1 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_52fa349e588ea321,Café Angelique,cafe,,40.726375579833984,-73.99549102783203,POINT(-73.99549102783203 40.726375579833984),68 Bleecker St,New York,NY,10012,,(212) 475-3500,http://cafeangelique.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.726375579833984, ""lon"": -73.99549102783203, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""Café Angelique"", ""brand"": null, ""phone"": ""(212) 475-3500"", ""state"": ""NY"", ""address"": ""68 Bleecker St"", ""release"": ""2026-07-22.0"", ""website"": ""http://cafeangelique.com/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""cafe"", ""source_record_id"": ""9941b6a3-c59f-4020-906a-48f36829695f""}}",'angeliqu':2 'café':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_53256c08c4bb9a28,Cafe De Novo,cafe,,40.70812225341797,-74.013671875,POINT(-74.013671875 40.70812225341797),94 Greenwich St,New York,NY,10006,,+12122331573,http://www.cafedenovogreenwichst.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.70812225341797, ""lon"": -74.013671875, ""zip"": ""10006"", ""city"": ""New York"", ""name"": ""Cafe De Novo"", ""brand"": null, ""phone"": ""+12122331573"", ""state"": ""NY"", ""address"": ""94 Greenwich St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.cafedenovogreenwichst.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9588606953620911, ""category_source"": ""cafe"", ""source_record_id"": ""78de4a93-2911-440a-a80b-2b73ab57bcc1""}}",'cafe':1 'de':2 'new':4 'novo':3 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_53381c7f7626269f,W4 Pizza,fast_food,Subway,40.732826232910156,-74.00007629394531,POINT(-74.00007629394531 40.732826232910156),162 W 4th St,New York,NY,10014-3803,,+12125053552,http://www.mta.info/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.732826232910156, ""lon"": -74.00007629394531, ""zip"": ""10014-3803"", ""city"": ""New York"", ""name"": ""W4 Pizza"", ""brand"": ""Subway"", ""phone"": ""+12125053552"", ""state"": ""NY"", ""address"": ""162 W 4th St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.mta.info/"", ""category"": ""fast_food"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.44130009412765503, ""category_source"": ""fast_food_restaurant"", ""source_record_id"": ""fa6ab0ee-fddd-47e1-a7a7-465c9bd1f008""}}",'new':4 'pizza':2 'subway':3 'w4':1 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_534c7e2c0005fc93,The Marlton Hotel,hotel,,40.732566833496094,-73.99684143066406,POINT(-73.99684143066406 40.732566833496094),5 W 8th St,New York,NY,10011-9099,,+12123210100,http://www.marltonhotel.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.732566833496094, ""lon"": -73.99684143066406, ""zip"": ""10011-9099"", ""city"": ""New York"", ""name"": ""The Marlton Hotel"", ""brand"": null, ""phone"": ""+12123210100"", ""state"": ""NY"", ""address"": ""5 W 8th St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.marltonhotel.com/"", ""category"": ""hotel"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9916942715644836, ""category_source"": ""hotel"", ""source_record_id"": ""40e4e157-2795-464d-a73f-112aecb3b245""}}",'hotel':3 'marlton':2 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_535840176b8ba59f,About Coffee,cafe,,40.72444534301758,-74.00389862060547,POINT(-74.00389862060547 40.72444534301758),71 Sullivan St,New York,NY,10012,,(212) 219-1408,http://www.aboutcoffee.nyc,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72444534301758, ""lon"": -74.00389862060547, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""About Coffee"", ""brand"": null, ""phone"": ""(212) 219-1408"", ""state"": ""NY"", ""address"": ""71 Sullivan St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.aboutcoffee.nyc"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""coffee_shop"", ""source_record_id"": ""3729381f-1004-420b-b577-85e72d19cab5""}}",'coffe':2 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_537a97c9d4134fe8,Pharmacy Chinatown,pharmacy,,40.71755599975586,-73.99746704101562,POINT(-73.99746704101562 40.71755599975586),111 Mott St,New York,NY,10013-4629,,+12122268988,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.71755599975586, ""lon"": -73.99746704101562, ""zip"": ""10013-4629"", ""city"": ""New York"", ""name"": ""Pharmacy Chinatown"", ""brand"": null, ""phone"": ""+12122268988"", ""state"": ""NY"", ""address"": ""111 Mott St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""pharmacy"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.3400838077068329, ""category_source"": ""pharmacy"", ""source_record_id"": ""b139c28e-3875-47a0-8976-736a3878654a""}}",'chinatown':2 'new':3 'pharmaci':1 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_538a8b2ebef50e32,We Are The Other 99,hotel,,40.70832443237305,-74.0142593383789,POINT(-74.0142593383789 40.70832443237305),"Zuccotti Park, 1 Liberty Plz",New York,NY,10006,,,https://www.wepay.com/donate/158502,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.70832443237305, ""lon"": -74.0142593383789, ""zip"": ""10006"", ""city"": ""New York"", ""name"": ""We Are The Other 99"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""Zuccotti Park, 1 Liberty Plz"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.wepay.com/donate/158502"", ""category"": ""hotel"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.6496667265892029, ""category_source"": ""hotel"", ""source_record_id"": ""1d42f494-762c-48af-966c-5c889d69327f""}}",'99':5 'new':6 'york':7,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_53a340b0df0c3584,Myriad Restaurant Group,restaurant,,40.71979522705078,-74.0056381225586,POINT(-74.0056381225586 40.71979522705078),249 W Broadway Ste 2e,New York,NY,10013-2463,,+12122199500,myriadrestaurantgroup.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71979522705078, ""lon"": -74.0056381225586, ""zip"": ""10013-2463"", ""city"": ""New York"", ""name"": ""Myriad Restaurant Group"", ""brand"": null, ""phone"": ""+12122199500"", ""state"": ""NY"", ""address"": ""249 W Broadway Ste 2e"", ""release"": ""2026-07-22.0"", ""website"": ""myriadrestaurantgroup.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.7278466448187828, ""category_source"": ""restaurant"", ""source_record_id"": ""e95dc03c-4cb1-45f3-9b9a-27f1a775cb8e""}}",'group':3 'myriad':1 'new':4 'restaur':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_53acb679fae5e5a4,KFC,fast_food,KFC,40.712833404541016,-74.00579833984375,POINT(-74.00579833984375 40.712833404541016),,New York,NY,,,+12124838616,http://www.kfc.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.712833404541016, ""lon"": -74.00579833984375, ""zip"": null, ""city"": ""New York"", ""name"": ""KFC"", ""brand"": ""KFC"", ""phone"": ""+12124838616"", ""state"": ""NY"", ""address"": null, ""release"": ""2026-07-22.0"", ""website"": ""http://www.kfc.com/"", ""category"": ""fast_food"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.5844668745994568, ""category_source"": ""fast_food_restaurant"", ""source_record_id"": ""3452fed6-24e6-4097-a844-22229baa1b3d""}}","'kfc':1,2 'new':3 'york':4",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_53c8fd957b9bcdfd,Jersey City Tow Truck,towing,,40.71983337402344,-74.04678344726562,POINT(-74.04678344726562 40.71983337402344),89 Wayne St #1,Jersey City,NJ,07302,,2014489922,http://www.jctowtruck.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71983337402344, ""lon"": -74.04678344726562, ""zip"": ""07302"", ""city"": ""Jersey City"", ""name"": ""Jersey City Tow Truck"", ""brand"": null, ""phone"": ""2014489922"", ""state"": ""NJ"", ""address"": ""89 Wayne St #1"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.jctowtruck.com/"", ""category"": ""towing"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""towing_service"", ""source_record_id"": ""fbcd8fb2-a8d9-497d-90bf-7ce9dc762a24""}}","'citi':2,6 'jersey':1,5 'tow':3 'truck':4",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_53cd292581234191,Hasta La Pasta Restaurant,restaurant,,40.73400115966797,-73.99906158447266,POINT(-73.99906158447266 40.73400115966797),418 Avenue of the Americas,New York,NY,10011-8416,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.73400115966797, ""lon"": -73.99906158447266, ""zip"": ""10011-8416"", ""city"": ""New York"", ""name"": ""Hasta La Pasta Restaurant"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""418 Avenue of the Americas"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""c2b4bda5-65a2-4973-8fde-6178e5c0f0f0""}}",'hasta':1 'la':2 'new':5 'pasta':3 'restaur':4 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_53dbabf8d64493d9,Mezzanine,restaurant,,40.72529220581055,-74.00540924072266,POINT(-74.00540924072266 40.72529220581055),246 Spring St,New York,NY,10013-1521,,12128424500,thedominickhotel.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72529220581055, ""lon"": -74.00540924072266, ""zip"": ""10013-1521"", ""city"": ""New York"", ""name"": ""Mezzanine"", ""brand"": null, ""phone"": ""12128424500"", ""state"": ""NY"", ""address"": ""246 Spring St"", ""release"": ""2026-07-22.0"", ""website"": ""thedominickhotel.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""09ca8958-f63a-4428-8a03-3e3c83531dbd""}}",'mezzanin':1 'new':2 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
